kind	head	detail	form	witness
identity	i		i  = j 	{i j n} (i2n : i ≤ 2 * n) (j2n : j ≤ 2 * n) (h : xn a1 i ≡ xn a1 j [MOD xn a1 n]) (ntriv : a = 2 → n = 1 → (i = 0 → j ≠ 2) ∧ (i = 2 → j ≠ 0)) : i = j
identity	id		id x0 = x 	{x : ℕ} : id x = x
identity	image		image x0 x1 = n.divisors 	(n : ℕ) : image (fun x : ℕ => n / x) n.divisors = n.divisors
identity	inertiaDeg		inertiaDeg x0 x1 = 0 	[hp : p.IsMaximal] [hQ : Subsingleton (S ⧸ P)] : inertiaDeg p P = 0
identity	inertiaDeg		inertiaDeg x0 x1 = 1 	: inertiaDeg 𝒑 (span {hζ.toInteger - 1}) = 1
identity	inertiaDeg		inertiaDeg x0 x1 = 1 	(P : Ideal (𝓞 K)) [hP₁ : P.IsPrime] [hP₂ : P.LiesOver 𝒑] : inertiaDeg 𝒑 P = 1
identity	inertiaDeg		inertiaDeg x0 x1 = finrank x2 x3	[P.LiesOver p] [p.IsMaximal] : inertiaDeg p P = finrank (R ⧸ p) (S ⧸ P)
identity	inertiaDeg		inertiaDeg x0 x1 = inertiaDeg x0 x2	(e : S ≃ₐ[R] S₁) (P : Ideal S₁) [p.IsMaximal] : inertiaDeg p (P.comap e) = inertiaDeg p P
identity	inertiaDeg		inertiaDeg x0 x1 = inertiaDeg x0 x2	[p.IsMaximal] (P : Ideal S) {E : Type*} [EquivLike E S S₁] [AlgEquivClass E R S S₁] (e : E) : inertiaDeg p (P.map e) = inertiaDeg p P
identity	inertiaDeg		inertiaDeg x0 x1 = inertiaDeg x0 x2	[p.IsMaximal] : inertiaDeg p P = inertiaDeg p Q
identity	inertiaDeg		inertiaDeg x0 x1 = natDegree x2	(hp : ¬ p ∣ exponent θ) {Q : (ZMod p)[X]} (hQ : Q ∈ monicFactorsMod θ p) : inertiaDeg (span {(p : ℤ)}) ((primesOverSpanEquivMonicFactorsMod hp).symm ⟨Q, hQ⟩ : Ideal (𝓞 K)) = natDegree Q
identity	inertiaDeg		inertiaDeg x0 x1 = natDegree x2	(hp : ¬ p ∣ exponent θ) {Q : ℤ[X]} (hQ : Q.map (Int.castRingHom (ZMod p)) ∈ monicFactorsMod θ p) : inertiaDeg (span {(p : ℤ)}) ((primesOverSpanEquivMonicFactorsMod hp).symm ⟨Q.map (Int.castRingHom (ZMod p)), hQ⟩ : Ideal (𝓞 K)) = natDegree (Q.map (Int.castRingHom (ZMod p)))
identity	inertiaDeg		inertiaDeg x0 x1 = orderOf x2	(hm : ¬ p ∣ m) : inertiaDeg 𝒑 P = orderOf (p : ZMod m)
identity	inertiaDegIn		inertiaDegIn x0 x1 = inertiaDeg x0 x2	[p.IsMaximal] : inertiaDegIn p B = inertiaDeg p P
identity	inftyValuation		inftyValuation x0 x1 = 1 	{k : Fq} (hk : k ≠ 0) : inftyValuation Fq (RatFunc.C k) = 1
identity	inftyValuation		inftyValuation x0 x1 = exp x2	: inftyValuation Fq (1 / RatFunc.X) = exp (-1)
identity	inftyValuation		inftyValuation x0 x1 = exp x2	(m : ℤ) : inftyValuation Fq (RatFunc.X ^ m) = exp m
identity	inftyValuation		inftyValuation x0 x1 = exp x2	: inftyValuation Fq RatFunc.X = exp 1
identity	inftyValuation		inftyValuation x0 x1 = inftyValuationDef x0 x1	{x : RatFunc Fq} : inftyValuation Fq x = inftyValuationDef Fq x
identity	inftyValuationDef		inftyValuationDef x0 x1 = 0 	: inftyValuationDef Fq 0 = 0
identity	inftyValuationDef		inftyValuationDef x0 x1 = 1 	: inftyValuationDef Fq 1 = 1
identity	inftyValuationDef		inftyValuationDef x0 x1 = exp x2	{p : Fq[X]} (hp : p ≠ 0) : inftyValuationDef Fq (algebraMap Fq[X] (RatFunc Fq) p) = exp (p.natDegree : ℤ)
identity	inftyValuationDef		inftyValuationDef x0 x1 = exp x2	{x : RatFunc Fq} (hx : x ≠ 0) : inftyValuationDef Fq x = exp x.intDegree
identity	insert		insert x0 x1 = divisors x0	(h : n ≠ 0) : insert n (properDivisors n) = divisors n
identity	intEquiv		intEquiv x0 x1 = ringOfIntegersEquiv x1	(x : 𝓞 ℚ) : intEquiv (𝓞 ℚ) x = ringOfIntegersEquiv x
identity	intNorm		intNorm x0 x1 = mixedEmbedding.norm x2	(a : idealSet K J) : intNorm (idealSetEquiv K J a).val = mixedEmbedding.norm (a : mixedSpace K)
identity	integralBasis		integralBasis x0 x1 = algebraMap x2 x0 x3	(i : Free.ChooseBasisIndex ℤ (𝓞 K)) : integralBasis K i = algebraMap (𝓞 K) K (RingOfIntegers.basis K i)
identity	jacobiSum		jacobiSum x0 x1 = f x2	{R'' : Type*} [CommRing R''] (χ ψ : MulChar R R') (f : R' →+* R'') : jacobiSum (χ.ringHomComp f) (ψ.ringHomComp f) = f (jacobiSum χ ψ)
identity	jacobiSum		jacobiSum x0 x1 = jacobiSum x1 x0	(χ ψ : MulChar R R') : jacobiSum χ ψ = jacobiSum ψ χ
identity	jacobiSym		jacobiSym  = fastJacobiSym 	: jacobiSym = fastJacobiSym
identity	jacobiTheta		jacobiTheta x0 = jacobiTheta x1	(τ : ℂ) : jacobiTheta (2 + τ) = jacobiTheta τ
identity	jacobiTheta		jacobiTheta x0 = jacobiTheta x1	(τ : ℍ) : jacobiTheta (ModularGroup.T ^ 2 • τ :) = jacobiTheta τ
identity	jacobiTheta		jacobiTheta x0 = jacobiTheta₂ x1 x0	(τ : ℂ) : jacobiTheta τ = jacobiTheta₂ 0 τ
identity	jacobiTheta₂		jacobiTheta₂ x0 x1 = 0 	(z : ℂ) {τ : ℂ} (hτ : im τ ≤ 0) : jacobiTheta₂ z τ = 0
identity	jacobiTheta₂		jacobiTheta₂ x0 x1 = jacobiTheta₂ x0 x2	(z τ : ℂ) : jacobiTheta₂ z (τ + 2) = jacobiTheta₂ z τ
identity	jacobiTheta₂		jacobiTheta₂ x0 x1 = jacobiTheta₂ x2 x1	(z τ : ℂ) : jacobiTheta₂ (-z) τ = jacobiTheta₂ z τ
identity	jacobiTheta₂		jacobiTheta₂ x0 x1 = jacobiTheta₂ x2 x1	(z τ : ℂ) : jacobiTheta₂ (z + 1) τ = jacobiTheta₂ z τ
identity	jacobiTheta₂_fderiv		jacobiTheta₂_fderiv x0 x1 = 0 	(z : ℂ) {τ : ℂ} (hτ : im τ ≤ 0) : jacobiTheta₂_fderiv z τ = 0
identity	legendreSym		legendreSym  = fastLegendreSym 	: legendreSym = fastLegendreSym
identity	legendreSym		legendreSym x0 x1 = 0 	: legendreSym p 0 = 0
identity	legendreSym		legendreSym x0 x1 = 1 	{p : ℕ} [Fact (mersenne p).Prime] (hp : 3 ≤ p) : legendreSym (mersenne p) 2 = 1
identity	legendreSym		legendreSym x0 x1 = 1 	{a : ℤ} (ha : (a : ZMod p) ≠ 0) : legendreSym p (a ^ 2) = 1
identity	legendreSym		legendreSym x0 x1 = 1 	: legendreSym p 1 = 1
identity	legendreSym		legendreSym x0 x1 = 1 	{p : ℕ} [Fact p.Prime] {a : ℤ} (ha : (a : ZMod p) ≠ 0) {x y : ZMod p} (hx : x ≠ 0) (hxy : x ^ 2 - a * y ^ 2 = 0) : legendreSym p a = 1
identity	legendreSym		legendreSym x0 x1 = J x2	(p : ℕ) [fp : Fact p.Prime] (a : ℤ) : legendreSym p a = J(a | p)
identity	legendreSym		legendreSym x0 x1 = legendreSym x0 x2	(a : ℤ) : legendreSym p a = legendreSym p (a % p)
identity	legendreSym		legendreSym x0 x1 = legendreSym x1 x0	(hp : p % 4 = 1) (hq : q ≠ 2) : legendreSym q p = legendreSym p q
identity	legendreSym		legendreSym x0 x1 = χ₄ x0	(hp : p ≠ 2) : legendreSym p (-1) = χ₄ p
identity	legendreSym		legendreSym x0 x1 = χ₈ x0	(hp : p ≠ 2) : legendreSym p 2 = χ₈ p
identity	lift		lift x0 = g 	(g : R →+* ℤ_[p]) (hg : ∀ n, (toZModPow n).comp g = f n) : lift f_compat = g
identity	lift		lift x0 x1 = z 	(z : ℤ_[p]) : lift zmod_cast_comp_toZModPow z = z
identity	lift		lift x0 x1 x2 = φ x3	[Algebra k K] [Algebra.IsAlgebraic k K] (φ : k →+* ℂ) (x : k) : lift K φ (algebraMap k K x) = φ x
identity	limNthHom		limNthHom x0 x1 = 0 	: limNthHom f_compat 0 = 0
identity	limNthHom		limNthHom x0 x1 = 1 	: limNthHom f_compat 1 = 1
identity	log		log x0 = Real.log x0	{n : ℕ} : log n = Real.log n
identity	logEmbedding		logEmbedding x0 x1 = basisUnitLattice x0 x2	(i : Fin (rank K)) : logEmbedding K (Additive.ofMul (fundSystem K i)) = basisUnitLattice K i
identity	logEmbeddingEquiv		logEmbeddingEquiv x0 x1 = logEmbedding x0 x2	(x : (𝓞 K)ˣ) : logEmbeddingEquiv K (Additive.ofMul (QuotientGroup.mk x)) = logEmbedding K (Additive.ofMul x)
identity	logEmbeddingQuot		logEmbeddingQuot x0 x1 = logEmbedding x0 x2	(x : (𝓞 K)ˣ) : logEmbeddingQuot K (Additive.ofMul (QuotientGroup.mk x)) = logEmbedding K (Additive.ofMul x)
identity	logHeight		logHeight x0 = log x1	(x : α →₀ K) : logHeight x = log (mulHeight x)
identity	logHeight		logHeight x0 = logHeight x1	(x : ι → K) {c : K} (hc : c ≠ 0) : logHeight (c • x) = logHeight x
identity	logHeight₁		logHeight₁ x0 = 0 	: logHeight₁ (0 : K) = 0
identity	logHeight₁		logHeight₁ x0 = 0 	: logHeight₁ (1 : K) = 0
identity	logHeight₁		logHeight₁ x0 = log x1	(x : K) : logHeight₁ x = log (mulHeight₁ x)
identity	logHeight₁		logHeight₁ x0 = logHeight₁ x1	(x : K) : logHeight₁ (x⁻¹) = logHeight₁ x
identity	logMap		logMap x0 = 0 	: logMap (0 : mixedSpace K) = 0
identity	logMap		logMap x0 = 0 	: logMap (1 : mixedSpace K) = 0
identity	logMap		logMap x0 = 0 	(c : ℝ) : logMap (c • (1 : mixedSpace K)) = 0
identity	logMap		logMap x0 = logEmbedding x1 x2	(u : (𝓞 K)ˣ) : logMap (mixedEmbedding K u) = logEmbedding K (Additive.ofMul u)
identity	logMap		logMap x0 = logMap x1	(hx : mixedEmbedding.norm x ≠ 0) {c : ℝ} (hc : c ≠ 0) : logMap (c • x) = logMap x
identity	logMap		logMap x0 = logMap x1	(x : mixedSpace K) : logMap (mixedSpaceOfRealSpace (normAtAllPlaces x)) = logMap x
identity	logMap		logMap x0 = logMap x1	{ζ : (𝓞 K)ˣ} (hζ : ζ ∈ torsion K) : logMap (ζ • x) = logMap x
identity	logMap		logMap x0 = logMap x1	(h : ∀ w, normAtPlace w x = normAtPlace w y) : logMap x = logMap y
identity	mahler		mahler x0 x1 = Ring.choose x1 x0	(k : ℕ) (x : ℤ_[p]) : mahler k x = Ring.choose x k
identity	mahler		mahler x0 x1 = n.choose x0	(k n : ℕ) : mahler k (n : ℤ_[p]) = n.choose k
identity	map		map x0 x1 x2 = g x3	{α β} (f : α → β) (g : Poly α) (v) : map f g v = g (v ∘ f)
identity	max		max x0 x1 = log x2 x3	(n : ℕ) [hp : Fact p.Prime] : max (log p n) (padicValNat p (n + 1)) = log p (n + 1)
identity	maximalIdeal		maximalIdeal x0 = v 	(v : HeightOneSpectrum (𝓞 K)) : maximalIdeal (mk v) = v
identity	maximalIdeal		maximalIdeal x0 x1 = Ideal.span x2	: maximalIdeal ℤ_[p] = Ideal.span {(p : ℤ_[p])}
identity	mersenne		mersenne x0 = 0 	: mersenne 0 = 0
identity	minpoly		minpoly x0 x1 = minpoly x0 x2	(x : 𝓞 K) : minpoly ℤ (x : K) = minpoly ℤ x
identity	mixedEmbedding		mixedEmbedding x0 x1 = ringEquiv_mixedSpace x0 x2	{x : K} : mixedEmbedding K x = ringEquiv_mixedSpace K (algebraMap K _ x)
identity	mixedEmbedding.norm		mixedEmbedding.norm x0 = 1 	(u : (𝓞 K)ˣ) : mixedEmbedding.norm (mixedEmbedding K u) = 1
identity	mixedEmbedding.norm		mixedEmbedding.norm x0 = mixedEmbedding.norm x1	(x : mixedSpace K) : mixedEmbedding.norm (mixedSpaceOfRealSpace (normAtAllPlaces x)) = mixedEmbedding.norm x
identity	mixedEmbedding.norm		mixedEmbedding.norm x0 = mixedEmbedding.norm x1	[NumberField K] (x : mixedSpace K) : mixedEmbedding.norm (negAt s x) = mixedEmbedding.norm x
identity	mixedEmbedding.norm		mixedEmbedding.norm x0 = mixedEmbedding.norm x1	(u : (𝓞 K)ˣ) (x : mixedSpace K) : mixedEmbedding.norm (u • x) = mixedEmbedding.norm x
identity	mixedEmbedding.norm		mixedEmbedding.norm x0 = mixedEmbedding.norm x1	{x y : mixedSpace K} (h : ∀ w, normAtPlace w x = normAtPlace w y) : mixedEmbedding.norm x = mixedEmbedding.norm y
identity	mk		mk x0 = mk x1	(φ : K →+* ℂ) : mk (ComplexEmbedding.conjugate φ) = mk φ
identity	mk		mk x0 = w 	(w : InfinitePlace K) : mk (embedding w) = w
identity	mk		mk x0 = w 	(w : FinitePlace K) : mk (maximalIdeal w) = w
identity	mulHeight		mulHeight x0 = 1 	: mulHeight (0 : ι → K) = 1
identity	mulHeight		mulHeight x0 = 1 	: mulHeight (1 : ι → K) = 1
identity	mulHeight		mulHeight x0 = mulHeight x1	(x : ι → K) {c : K} (hc : c ≠ 0) : mulHeight (c • x) = mulHeight x
identity	mulHeight		mulHeight x0 = mulHeight x1	{ι' : Type*} (e : ι ≃ ι') (x : ι' → K) : mulHeight (x ∘ e) = mulHeight x
identity	mulHeight₁		mulHeight₁ x0 = 1 	: mulHeight₁ (0 : K) = 1
identity	mulHeight₁		mulHeight₁ x0 = 1 	: mulHeight₁ (1 : K) = 1
identity	mulHeight₁		mulHeight₁ x0 = mulHeight₁ x1	(x : K) : mulHeight₁ (x⁻¹) = mulHeight₁ x
identity	mult		mult x0 = 1 	[IsTotallyReal K] (w : InfinitePlace K) : mult w = 1
identity	mult		mult x0 = 1 	(w : {w : InfinitePlace K // IsReal w}) : mult w.1 = 1
identity	mult		mult x0 = 2 	[IsTotallyComplex K] (w : InfinitePlace K) : mult w = 2
identity	mult		mult x0 = 2 	(w : {w : InfinitePlace K // IsComplex w}) : mult w.1 = 2
identity	mult		mult x0 = mult x1	(h : IsUnramified k w) : mult (w.comap (algebraMap k K)) = mult w
identity	n		n  = 0 	{n : ℤ} (hz : z ∈ 𝒟ᵒ) (hg : T ^ n • z ∈ 𝒟ᵒ) : n = 0
identity	n.divisors.map		n.divisors.map x0 = n.divisorsAntidiagonal 	: n.divisors.map ⟨fun d => (d, n / d), fun _ _ => congr_arg Prod.fst⟩ = n.divisorsAntidiagonal
identity	n.divisors.map		n.divisors.map x0 = n.divisorsAntidiagonal 	: n.divisors.map ⟨fun d => (n / d, d), fun _ _ => congr_arg Prod.snd⟩ = n.divisorsAntidiagonal
identity	n.divisors.sup		n.divisors.sup x0 = n 	(n : ℕ) : n.divisors.sup id = n
identity	n.divisorsAntidiagonalList.reverse		n.divisorsAntidiagonalList.reverse  = n.divisorsAntidiagonalList.map x0	(n : ℕ) : n.divisorsAntidiagonalList.reverse = n.divisorsAntidiagonalList.map .swap
identity	n.divisorsAntidiagonalList.toFinset		n.divisorsAntidiagonalList.toFinset  = n.divisorsAntidiagonal 	{n : ℕ} : n.divisorsAntidiagonalList.toFinset = n.divisorsAntidiagonal
identity	natToArithmeticFunction		natToArithmeticFunction x0 = f 	(f : ArithmeticFunction ℕ) : natToArithmeticFunction f = f
identity	norm		norm x0 = 0 	: norm (0 : ℤ√d) = 0
identity	norm		norm x0 = 1 	: norm (1 : PadicSeq p) = 1
identity	norm		norm x0 = 1 	: norm (1 : ℤ√d) = 1
identity	norm		norm x0 = padicNorm x1 x2	(q : ℚ) : norm (const (padicNorm p) q) = padicNorm p q
identity	norm		norm x0 x1 = 1 	[IsCyclotomicExtension {n} K L] (hn : n ≠ 2) (hirr : Irreducible (cyclotomic n K)) : norm K (zeta n K L) = 1
identity	norm		norm x0 x1 = 1 	[IsDomain L] [IsCyclotomicExtension {n} K L] (hn : n ≠ 2) (hirr : Irreducible (cyclotomic n K)) : norm K ζ = 1
identity	norm		norm x0 x1 = 2 	{k : ℕ} (hk : 2 ≤ k) [IsCyclotomicExtension {2 ^ k} K L] (hirr : Irreducible (cyclotomic (2 ^ k) K)) : norm K (zeta (2 ^ k) K L - 1) = 2
identity	norm		norm x0 x1 = 2 	{k : ℕ} (hζ : IsPrimitiveRoot ζ (2 ^ k)) (hk : 2 ≤ k) [H : IsCyclotomicExtension {2 ^ k} K L] (hirr : Irreducible (cyclotomic (2 ^ k) K)) : norm K (ζ - 1) = 2
identity	norm		norm x0 x1 = 2 	{k : ℕ} {K : Type*} [Field K] {ζ : K} [CharZero K] [IsCyclotomicExtension {2 ^ (k + 2)} ℚ K] (hζ : IsPrimitiveRoot ζ (2 ^ (k + 2))) : norm ℤ (hζ.toInteger - 1) = 2
identity	norm		norm x0 x1 = Algebra.norm x0 x2	(x : 𝓞 L) : norm K x = Algebra.norm K (x : L)
identity	norm		norm x0 x1 = ite x2 x3 x4	[IsDomain L] [IsCyclotomicExtension {n} K L] (hirr : Irreducible (cyclotomic n K)) : norm K ζ = ite (n = 2) (-1) 1
identity	norm		norm x0 x1 = n.minFac 	(hn : IsPrimePow n) [IsCyclotomicExtension {n} K L] (hirr : Irreducible (cyclotomic n K)) (h : n ≠ 2) : norm K (zeta n K L - 1) = n.minFac
identity	norm		norm x0 x1 = n.minFac 	(hn : IsPrimePow n) [IsCyclotomicExtension {n} K L] (hirr : Irreducible (cyclotomic n K)) (h : n ≠ 2) : norm K (ζ - 1) = n.minFac
identity	norm		norm x0 x1 = norm x0 x2	[Algebra F L] [FiniteDimensional F L] [IsScalarTower K F L] (x : 𝓞 L) : norm K (norm F x) = norm K x
identity	norm		norm x0 x1 = p 	{k : ℕ} [Fact p.Prime] [IsCyclotomicExtension {p ^ (k + 1)} K L] (hirr : Irreducible (cyclotomic (p ^ (k + 1)) K)) (h : p ≠ 2) : norm K (zeta (p ^ (k + 1)) K L - 1) = p
identity	norm		norm x0 x1 = p 	[Fact p.Prime] [IsCyclotomicExtension {p} K L] (hirr : Irreducible (cyclotomic p K)) (h : p ≠ 2) : norm K (zeta p K L - 1) = p
identity	norm		norm x0 x1 = p 	[hpri : Fact p.Prime] [hcyc : IsCyclotomicExtension {p} K L] (hζ : IsPrimitiveRoot ζ p) (hirr : Irreducible (cyclotomic p K)) (h : p ≠ 2) : norm K (ζ - 1) = p
identity	normAtAllPlaces		normAtAllPlaces x0 = normAtAllPlaces x1	(x : mixedSpace K) : normAtAllPlaces (fun w ↦ ‖x.1 w‖, x.2) = normAtAllPlaces x
identity	normAtAllPlaces		normAtAllPlaces x0 = normAtAllPlaces x1	(x : mixedSpace K) : normAtAllPlaces (mixedSpaceOfRealSpace (normAtAllPlaces x)) = normAtAllPlaces x
identity	normAtAllPlaces		normAtAllPlaces x0 = normAtAllPlaces x1	{x y : mixedSpace K} (h : normAtComplexPlaces x = normAtComplexPlaces y) : normAtAllPlaces x = normAtAllPlaces y
identity	normAtAllPlaces		normAtAllPlaces x0 = x 	{x : realSpace K} (hx : ∀ w, 0 ≤ x w) : normAtAllPlaces (mixedSpaceOfRealSpace x) = x
identity	normAtAllPlaces		normAtAllPlaces x0 x1 = normAtPlace x1 x0	(x : mixedSpace K) (w : InfinitePlace K) : normAtAllPlaces x w = normAtPlace w x
identity	normAtAllPlaces		normAtAllPlaces x0 x1 = w x2	(x : K) (w : InfinitePlace K) : normAtAllPlaces (mixedEmbedding K x) w = w x
identity	normAtComplexPlaces		normAtComplexPlaces x0 = normAtAllPlaces x1	(x : mixedSpace K) : normAtComplexPlaces (mixedSpaceOfRealSpace (normAtAllPlaces x)) = normAtAllPlaces x
identity	normAtComplexPlaces		normAtComplexPlaces x0 = normAtComplexPlaces x1	[NumberField K] (x : polarSpace K) : normAtComplexPlaces ((polarSpaceCoord K).symm x) = normAtComplexPlaces (mixedSpaceOfRealSpace x.1)
identity	normAtComplexPlaces		normAtComplexPlaces x0 = x 	{x : realSpace K} (hx : ∀ w, IsComplex w → 0 ≤ x w) : normAtComplexPlaces (mixedSpaceOfRealSpace x) = x
identity	normAtComplexPlaces		normAtComplexPlaces x0 x1 = x.1 x1	{x : mixedSpace K} (w : {w // IsReal w}) : normAtComplexPlaces x w = x.1 w
identity	normAtPlace		normAtPlace x0 x1 = normAtPlace x0 x2	(w : InfinitePlace K) (x : mixedSpace K) : normAtPlace w (-x) = normAtPlace w x
identity	normAtPlace		normAtPlace x0 x1 = normAtPlace x0 x2	(x : mixedSpace K) (w : InfinitePlace K) : normAtPlace w (negAt s x) = normAtPlace w x
identity	normAtPlace		normAtPlace x0 x1 = w x2	(w : InfinitePlace K) (x : K) : normAtPlace w (mixedEmbedding K x) = w x
identity	normAtPlace		normAtPlace x0 x1 = x x0	{x : realSpace K} {w : InfinitePlace K} (hx : 0 ≤ x w) : normAtPlace w (mixedSpaceOfRealSpace x) = x w
identity	normEDS		normEDS x0 x1 x2 x3 = 0 	: normEDS b c d 0 = 0
identity	normEDS		normEDS x0 x1 x2 x3 = 1 	: normEDS b c d 1 = 1
identity	normEDS		normEDS x0 x1 x2 x3 = b 	: normEDS b c d 2 = b
identity	normEDS		normEDS x0 x1 x2 x3 = c 	: normEDS b c d 3 = c
identity	normalizedFactors		normalizedFactors x0 = Multiset.map x1 x2 x3	(hI : IsMaximal I) (hI' : I ≠ ⊥) (hx : (conductor R x).comap (algebraMap R S) ⊔ I = ⊤) (hx' : IsIntegral R x) : normalizedFactors (I.map (algebraMap R S)) = Multiset.map (fun f => ((normalizedFactorsMapEquivNormalizedFactorsMinPolyMk hI hI' hx hx').symm f : Ideal S)) (normalizedFactors (Polynomial.map (Ideal.Quotient.mk I) (minpoly R x))).attach
identity	nrComplexPlaces		nrComplexPlaces x0 = 0 	(h : finrank ℚ K = 1) : nrComplexPlaces K = 0
identity	nrRealPlaces		nrRealPlaces x0 = 0 	[NumberField K] [h : IsTotallyComplex K] : nrRealPlaces K = 0
identity	nrRealPlaces		nrRealPlaces x0 = 1 	(h : finrank ℚ K = 1) : nrRealPlaces K = 1
identity	nthHom		nthHom x0 x1 = 0 	: nthHom f 0 = 0
identity	oddKernel		oddKernel x0 x1 = 0 	(x : ℝ) : oddKernel 0 x = 0
identity	oddKernel		oddKernel x0 x1 = 0 	(a : UnitAddCircle) {x : ℝ} (hx : x ≤ 0) : oddKernel a x = 0
identity	ofInt		ofInt x0 = f 	(f : ArithmeticFunction ℤ) : ofInt f = f
identity	ofRootOfUnity		ofRootOfUnity x0 x1 x2 = ζ 	{ζ : Rˣ} (hζ : ζ ∈ rootsOfUnity (Fintype.card Mˣ) R) {g : Mˣ} (hg : ∀ x, x ∈ Subgroup.zpowers g) : ofRootOfUnity hζ hg g = ζ
identity	ofUnitHom		ofUnitHom x0 = equivToUnitHom.symm x0	(χ : Rˣ →* R'ˣ) : ofUnitHom χ = equivToUnitHom.symm χ
identity	orbitRelEquiv		orbitRelEquiv x0 = comap x1 x2	[IsGalois k K] (w : InfinitePlace K) : orbitRelEquiv (Quotient.mk'' w) = comap w (algebraMap k K)
identity	orderOf		orderOf x0 = 2 	: orderOf (complexConj K) = 2
identity	orderOf		orderOf x0 = 2 	(hσ : IsConj φ σ) (hσ' : σ ≠ 1) : orderOf σ = 2
identity	p.maxPowDiv		p.maxPowDiv x0 = emultiplicity x1 x0	{p n : ℕ} (hp : 1 < p) (hn : n ≠ 0) : p.maxPowDiv n = emultiplicity p n
identity	p.maxPowDiv		p.maxPowDiv x0 = multiplicity x1 x0	{p n : ℕ} (hp : 1 < p) (hn : n ≠ 0) (h : FiniteMultiplicity p n) : p.maxPowDiv n = multiplicity p n
identity	padic		padic x0 x1 = padicNorm x0 x1	(p : ℕ) [Fact p.Prime] (r : ℚ) : padic p r = padicNorm p r
identity	padicIntEquiv		padicIntEquiv x0 x1 = adicCompletion.padicEquiv x0 x1	(v : HeightOneSpectrum R) (x : v.adicCompletionIntegers ℚ) : padicIntEquiv v x = adicCompletion.padicEquiv v x
identity	padicNorm		padicNorm x0 x1 = 0 	: padicNorm p 0 = 0
identity	padicNorm		padicNorm x0 x1 = 1 	: padicNorm p 1 = 1
identity	padicNorm		padicNorm x0 x1 = 1 	{q : ℕ} [p_prime : Fact p.Prime] [q_prime : Fact q.Prime] (neq : p ≠ q) : padicNorm p q = 1
identity	padicNorm		padicNorm x0 x1 = max x2 x3	{q r : ℚ} (hne : padicNorm p q ≠ padicNorm p r) : padicNorm p (q + r) = max (padicNorm p q) (padicNorm p r)
identity	padicNorm		padicNorm x0 x1 = padicNorm x0 x2	(q : ℚ) : padicNorm p (-q) = padicNorm p q
identity	padicNorm		padicNorm x0 x1 = padicNorm x0 x2	{f : PadicSeq p} (hf : ¬f ≈ 0) (v2 v3 : ℕ) : padicNorm p (f (stationaryPoint hf)) = padicNorm p (f (max (stationaryPoint hf) (max v2 v3)))
identity	padicNorm		padicNorm x0 x1 = padicNorm x0 x2	{f : PadicSeq p} (hf : ¬f ≈ 0) (v1 v3 : ℕ) : padicNorm p (f (stationaryPoint hf)) = padicNorm p (f (max v1 (max (stationaryPoint hf) v3)))
identity	padicNorm		padicNorm x0 x1 = padicNorm x0 x2	{f : PadicSeq p} (hf : ¬f ≈ 0) (v1 v2 : ℕ) : padicNorm p (f (stationaryPoint hf)) = padicNorm p (f (max v1 (max v2 (stationaryPoint hf))))
identity	padicNorm		padicNorm x0 x1 = padicNorm x0 x2	{f g : PadicSeq p} (hf : ¬f ≈ 0) (hg : ¬g ≈ 0) (hfg : f ≈ g) : padicNorm p (f (stationaryPoint hf)) = padicNorm p (g (stationaryPoint hg))
identity	padicNormE		padicNormE x0 = padicNorm x1 x2	(q : ℚ) : padicNormE (q : ℚ_[p]) = padicNorm p q
identity	padicValInt		padicValInt x0 x0 = 1 	(hp : 1 < p) : padicValInt p p = 1
identity	padicValInt		padicValInt x0 x1 = 0 	: padicValInt p 0 = 0
identity	padicValInt		padicValInt x0 x1 = 0 	: padicValInt p 1 = 0
identity	padicValInt		padicValInt x0 x1 = 0 	{z : ℤ} (h : ¬(p : ℤ) ∣ z) : padicValInt p z = 0
identity	padicValInt		padicValInt x0 x1 = multiplicity x2 x1	{z : ℤ} (hp : p ≠ 1) (hz : z ≠ 0) : padicValInt p z = multiplicity (p : ℤ) z
identity	padicValInt		padicValInt x0 x1 = padicValNat x0 x1	{n : ℕ} : padicValInt p n = padicValNat p n
identity	padicValNat		padicValNat x0 x0 = 1 	(hp : 1 < p) : padicValNat p p = 1
identity	padicValNat		padicValNat x0 x1 = 0 	{q : ℕ} [hp : Fact p.Prime] [hq : Fact q.Prime] (n : ℕ) (neq : p ≠ q) : padicValNat p (q ^ n) = 0
identity	padicValNat		padicValNat x0 x1 = 0 	: padicValNat p 0 = 0
identity	padicValNat		padicValNat x0 x1 = 0 	: padicValNat p 1 = 0
identity	padicValNat		padicValNat x0 x1 = 0 	{m k : ℕ} (hm : m ∈ Set.Ioo (p * k) (p * (k + 1))) : padicValNat p m = 0
identity	padicValNat		padicValNat x0 x1 = 0 	{n : ℕ} (h : ¬p ∣ n) : padicValNat p n = 0
identity	padicValNat		padicValNat x0 x1 = 0 	{q : ℕ} [hp : Fact p.Prime] [hq : Fact q.Prime] (neq : p ≠ q) : padicValNat p q = 0
identity	padicValNat		padicValNat x0 x1 = emultiplicity x0 x1	[hp : Fact p.Prime] {n : ℕ} (hn : n ≠ 0) : padicValNat p n = emultiplicity p n
