source	left	right	A	B	AB	C	x	y	z	k	dx	dy	dz	dk	sx	sy	sz	sk	rA	rB	rAB	rC
0	4	19	4	3	1	1	3	2	4	3	24	17	7	5	37	-26	10	-7	5	6	29	30	21	32	837	896	1	1	1	1	0	0	0	0
0	4	20	4	3	1	1	2	1	3	2	17	10	5	3	47	-29	13	-8	5	4	20	39	21	12	396	1517	1	1	1	1	0	0	0	0
0	4	21	4	3	1	1	2	3	3	5	17	27	5	8	-221	144	-66	43	5	7	25	-178	21	45	621	31680	1	1	1	1	0	0	0	0
0	4	22	4	3	1	1	3	1	5	2	27	10	8	3	239	-140	70	-41	5	5	30	198	21	21	896	39200	1	1	1	1	0	0	0	0
0	4	23	4	3	1	1	1	0	2	1	10	3	3	1	43	-18	12	-5	5	2	11	38	21	0	117	1440	1	0	1	1	0	1	0	0
0	4	24	4	3	1	1	1	1	2	3	10	13	3	4	-53	25	-17	8	5	4	14	-45	21	12	192	2021	1	1	1	1	0	0	0	0
0	4	25	4	3	1	1	1	2	2	5	10	23	3	7	-189	88	-58	27	5	6	17	-162	21	32	285	26240	1	1	1	1	0	0	0	0
0	4	26	4	3	1	1	2	1	5	3	23	13	7	4	115	-44	34	-13	5	5	27	102	21	21	725	10400	1	1	1	1	0	0	0	0
0	4	27	4	3	1	1	1	0	3	1	13	3	4	1	91	-27	27	-8	5	2	14	83	21	0	192	6885	1	0	1	1	0	1	0	0
0	4	28	4	3	1	1	1	1	3	4	13	16	4	5	-87	28	-28	9	5	5	18	-78	21	21	320	6080	1	1	1	1	0	0	0	0
0	4	29	4	3	1	1	1	0	4	1	16	3	5	1	157	-36	48	-11	5	2	17	146	21	0	285	21312	1	0	1	1	0	1	0	0
0	5	0	3	2	1	1	1	1	0	1	3	5	1	2	-2	11	-1	5	4	2	5	3	12	0	21	5	1	0	1	1	0	1	0	0
0	5	1	3	2	1	1	1	2	0	1	3	8	1	3	-5	28	-2	11	4	2	6	6	12	0	32	32	1	0	1	1	0	1	0	0
0	5	2	3	2	1	1	1	3	0	1	3	11	1	4	-8	51	-3	19	4	2	7	11	12	0	45	117	1	0	1	1	0	1	0	0
0	5	3	3	2	1	1	1	4	0	1	3	14	1	5	-11	80	-4	29	4	2	8	18	12	0	60	320	1	0	1	1	0	1	0	0
0	5	4	3	2	1	1	4	3	1	1	14	11	5	4	-2	11	-1	5	4	5	18	3	12	21	320	5	1	1	1	1	0	0	0	0
0	5	5	3	2	1	1	3	2	1	1	11	8	4	3	1	0	0	1	4	4	14	2	12	12	192	0	1	1	1	0	0	0	0	2
0	5	6	3	2	1	1	3	5	1	2	11	19	4	7	-51	145	-19	54	4	5	18	3	12	21	320	5	1	1	1	1	0	0	0	0
0	5	7	3	2	1	1	5	2	2	1	19	8	7	3	39	-92	14	-33	4	6	22	6	12	32	480	32	1	1	1	1	0	0	0	0
0	5	8	3	2	1	1	2	1	1	1	8	5	3	2	4	-5	1	-1	4	3	10	3	12	5	96	5	1	1	1	1	0	0	0	0
0	5	9	3	2	1	1	2	3	1	2	8	13	3	5	-33	61	-13	24	4	4	13	-9	12	12	165	77	1	1	1	1	0	0	0	0
0	5	10	3	2	1	1	2	5	1	3	8	21	3	8	-86	159	-33	61	4	5	16	-25	12	21	252	621	1	1	1	1	0	0	0	0
0	5	11	3	2	1	1	5	3	3	2	21	13	8	5	25	-39	9	-14	4	7	26	11	12	45	672	117	1	1	1	1	0	0	0	0
0	5	12	3	2	1	1	3	1	2	1	13	5	5	2	30	-41	11	-15	4	4	15	15	12	12	221	221	1	1	1	1	0	0	0	0
0	5	13	3	2	1	1	3	4	2	3	13	18	5	7	-71	104	-28	41	4	6	20	-30	12	32	396	896	1	1	1	1	0	0	0	0
0	5	14	3	2	1	1	4	1	3	1	18	5	7	2	76	-97	29	-37	4	5	20	39	12	21	396	1517	1	1	1	1	0	0	0	0
0	5	15	3	2	1	1	1	0	1	1	5	2	2	1	7	-4	2	-1	4	2	6	6	12	0	32	32	1	0	1	1	0	1	0	0
0	5	16	3	2	1	1	1	1	1	2	5	7	2	3	-15	13	-7	6	4	3	8	-9	12	5	60	77	1	1	1	1	0	0	0	0
0	5	17	3	2	1	1	1	2	1	3	5	12	2	5	-47	40	-20	17	4	4	10	-30	12	12	96	896	1	1	1	1	0	0	0	0
0	5	18	3	2	1	1	1	3	1	4	5	17	2	7	-89	77	-37	32	4	5	12	-57	12	21	140	3245	1	1	1	1	0	0	0	0
0	5	19	3	2	1	1	3	2	4	3	17	12	7	5	7	-4	2	-1	4	6	22	6	12	32	480	32	1	1	1	1	0	0	0	0
0	5	20	3	2	1	1	2	1	3	2	12	7	5	3	19	-11	7	-4	4	4	15	15	12	12	221	221	1	1	1	1	0	0	0	0
0	5	21	3	2	1	1	2	3	3	5	12	19	5	8	-134	87	-57	37	4	7	20	-97	12	45	396	9405	1	1	1	1	0	0	0	0
0	5	22	3	2	1	1	3	1	5	2	19	7	8	3	109	-63	45	-26	4	5	22	83	12	21	480	6885	1	1	1	1	0	0	0	0
0	5	23	3	2	1	1	1	0	2	1	7	2	3	1	21	-8	8	-3	4	2	8	18	12	0	60	320	1	0	1	1	0	1	0	0
0	5	24	3	2	1	1	1	1	2	3	7	9	3	4	-32	15	-15	7	4	4	11	-25	12	12	117	621	1	1	1	1	0	0	0	0
0	5	25	3	2	1	1	1	2	2	5	7	16	3	7	-113	52	-50	23	4	6	14	-90	12	32	192	8096	1	1	1	1	0	0	0	0
0	5	26	3	2	1	1	2	1	5	3	16	9	7	4	46	-17	19	-7	4	5	20	39	12	21	396	1517	1	1	1	1	0	0	0	0
0	5	27	3	2	1	1	1	0	3	1	9	2	4	1	43	-12	18	-5	4	2	10	38	12	0	96	1440	1	0	1	1	0	1	0	0
0	5	28	3	2	1	1	1	1	3	4	9	11	4	5	-53	17	-25	8	4	5	14	-45	12	21	192	2021	1	1	1	1	0	0	0	0
0	5	29	3	2	1	1	1	0	4	1	11	2	5	1	73	-16	32	-7	4	2	12	66	12	0	140	4352	1	0	1	1	0	1	0	0
0	6	0	3	5	1	2	1	1	0	1	3	8	1	3	-2	11	-1	5	5	2	6	3	21	0	32	5	1	0	1	1	0	1	0	0
0	6	1	3	5	1	2	1	2	0	1	3	11	1	4	-5	28	-2	11	5	2	7	6	21	0	45	32	1	0	1	1	0	1	0	0
0	6	2	3	5	1	2	1	3	0	1	3	14	1	5	-8	51	-3	19	5	2	8	11	21	0	60	117	1	0	1	1	0	1	0	0
0	6	3	3	5	1	2	1	4	0	1	3	17	1	6	-11	80	-4	29	5	2	9	18	21	0	77	320	1	0	1	1	0	1	0	0
0	6	4	3	5	1	2	4	3	1	1	17	14	6	5	63	-232	22	-81	5	5	22	-18	21	21	480	320	1	1	1	1	0	0	0	0
0	6	5	3	5	1	2	3	2	1	1	14	11	5	4	54	-145	19	-51	5	4	18	3	21	12	320	5	1	1	1	1	0	0	0	0
0	6	6	3	5	1	2	3	5	1	2	14	25	5	9	1	0	0	1	5	5	23	2	21	21	525	0	1	1	1	0	0	0	0	2
0	6	7	3	5	1	2	5	2	2	1	25	11	9	4	223	-538	80	-193	5	6	29	30	21	32	837	896	1	1	1	1	0	0	0	0
0	6	8	3	5	1	2	2	1	1	1	11	8	4	3	45	-76	16	-27	5	3	14	18	21	5	192	320	1	1	1	1	0	0	0	0
